chromosome	start	end	strand	gene_id	gene_name	transcript_id	protein_id	uniprot_id	entrez_id
22	35606764	35637951	-	ENSG00000198125	MB	ENST00000397326	ENSP00000380489	P02144	4151
22	35648446	35668404	+	ENSG00000221963	APOL6	ENST00000409652	ENSP00000386280	Q9BWW8	80830
22	35717872	35729483	+	ENSG00000128313	APOL5	ENST00000249044	ENSP00000249044	Q9BWW9	80831
22	36226209	36239954	-	ENSG00000128335	APOL2	ENST00000358502	ENSP00000351292	Q9BQE5	23780
22	30522799	30546741	-	ENSG00000214491	SEC14L6	ENST00000402034	ENSP00000385695	B5MCN3	730005
22	24952716	25197448	+	ENSG00000197077	KIAA1671	ENST00000358431	ENSP00000351207	Q9BY89	85379
22	25199858	25207359	+	ENSG00000100053	CRYBB3	ENST00000215855	ENSP00000215855	P26998	1417
22	25212564	25231870	+	ENSG00000244752	CRYBB2	ENST00000398215	ENSP00000381273	P43320	1415
22	36913628	36940439	+	ENSG00000100368	CSF2RB	ENST00000403662	ENSP00000384053	P32927	1439
22	25564675	25729294	+	ENSG00000100077	GRK3	ENST00000324198	ENSP00000317578	P35626	157
22	38518948	38570204	-	ENSG00000100206	DMC1	ENST00000216024	ENSP00000216024	Q14565	11144
22	50201011	50217616	+	ENSG00000073169	SELENOO	ENST00000380903	ENSP00000370288	Q9BVL4	83642
22	43197280	43343372	-	ENSG00000159307	SCUBE1	ENST00000360835	ENSP00000354080	Q8IWY4	80274
22	20424584	20437826	-	ENSG00000244486	SCARF2	ENST00000622235	ENSP00000477564	Q96GP6	91179
22	15528192	15529139	+	ENSG00000130538	OR11H1	ENST00000643195			81061
22	23856703	23886312	+	ENSG00000133460	SLC2A11	ENST00000316185	ENSP00000326748	Q9BYW1	66035
22	27978014	28679840	-	ENSG00000100154	TTC28	ENST00000397906	ENSP00000381003	Q96AY4	23331
22	23998401	24005453	-	ENSG00000276950	GSTT4	ENST00000621179	ENSP00000492273	A0A1W2PR19	25774
22	32413845	32464484	-	ENSG00000184459	BPIFC	ENST00000300399	ENSP00000300399	Q8NFQ6	254240
22	37051739	37063390	+	ENSG00000100379	KCTD17	ENST00000403888	ENSP00000385096	Q8N5Z5	79734
22	50481543	50486440	+	ENSG00000128165	ADM2	ENST00000395737	ENSP00000379086	Q7Z4H4	79924
22	50486784	50490648	+	ENSG00000100253	MIOX	ENST00000216075	ENSP00000216075	Q9UGB7	55586
22	50443219	50483923	-	ENSG00000100241	SBF1	ENST00000380817	ENSP00000370196	O95248	6305
22	46244011	46250311	-	ENSG00000205643	CDPF1	ENST00000314567	ENSP00000325301	Q6NVV7	150383
22	42553617	42574382	+	ENSG00000183569	SERHL2	ENST00000327678	ENSP00000331376	Q9H4I8	253190
22	42639803	42640601	-	ENSG00000249222	ATP5MGL	ENST00000505920	ENSP00000421076	Q7Z4Y8	267020
22	42583836	42627688	-	ENSG00000289517		ENST00000617178			
22	42692121	42721298	-	ENSG00000128274	A4GALT	ENST00000642412	ENSP00000494127	Q9NPC4	53947
22	42796502	42858106	-	ENSG00000242247	ARFGAP3	ENST00000263245	ENSP00000263245	Q9NP61	26286
22	42615730	42720870	-	ENSG00000100243	CYB5R3	ENST00000352397	ENSP00000338461	P00387	1727
22	36467046	36481640	-	ENSG00000100348	TXN2	ENST00000216185	ENSP00000216185	Q99757	25828
22	36487190	36507221	-	ENSG00000100350	FOXRED2	ENST00000397224	ENSP00000380401	Q8IWF2	80020
22	36510855	36529184	-	ENSG00000100353	EIF3D	ENST00000216190	ENSP00000216190	O15371	8664
22	38733290	38794143	-	ENSG00000100242	SUN2	ENST00000689035	ENSP00000508608	Q9UH99	25777
22	24719034	24774720	-	ENSG00000184571	PIWIL3	ENST00000616349			440822
22	32190435	32205073	-	ENSG00000128253	RFPL2	ENST00000652607	ENSP00000498332	O75678	10739
22	21009808	21028013	+	ENSG00000099957	P2RX6	ENST00000413302	ENSP00000416193	O15547	9127
22	38078134	38084184	-	ENSG00000100156	SLC16A8	ENST00000681075	ENSP00000506669	O95907	23539
22	17116297	17121367	-	ENSG00000183307	TMEM121B	ENST00000331437	ENSP00000329318	Q9BXQ6	27439
22	17084954	17115693	+	ENSG00000177663	IL17RA	ENST00000319363	ENSP00000320936	Q96F46	23765
22	17137511	17165287	-	ENSG00000069998	HDHD5	ENST00000336737	ENSP00000337358	Q9BXW7	27440
22	38656636	38673854	+	ENSG00000100211	CBY1	ENST00000216029	ENSP00000216029	Q9Y3M2	25776
22	35738736	36028824	-	ENSG00000100320	RBFOX2	ENST00000695854			23543
22	24219654	24245108	-	ENSG00000099998	GGT5	ENST00000327365	ENSP00000330080	P36269	2687
22	49991811	50012765	-	ENSG00000188263	IL17REL	ENST00000695950	ENSP00000512282	Q6ZVW7	400935
22	21549447	21624034	+	ENSG00000185651	UBE2L3	ENST00000342192	ENSP00000344259	P68036	7332
22	17178790	17258235	-	ENSG00000093072	ADA2	ENST00000399837	ENSP00000382731	Q9NZK5	51816
22	23573125	23580302	-	ENSG00000128322	IGLL1	ENST00000330377	ENSP00000329312	P15814	3543
22	21045946	21064168	+	ENSG00000187905	LRRC74B	ENST00000442047	ENSP00000394078	Q6ZQY2	400891
22	42583721	42614962	-	ENSG00000100227	POLDIP3	ENST00000252115	ENSP00000252115	Q9BY77	84271
22	20707691	20859417	-	ENSG00000241973	PI4KA	ENST00000255882	ENSP00000255882	P42356	5297
22	21417371	21451463	+	ENSG00000169635	HIC2	ENST00000407464	ENSP00000385319	Q96JB3	23119
22	39901084	39973721	+	ENSG00000100351	GRAP2	ENST00000344138	ENSP00000339186	O75791	9402
22	39960397	39964905	+	ENSG00000225528	TMA7B	ENST00000424496	ENSP00000491117	A0A024R1R8	112268293
22	19029524	19031242	+	ENSG00000286025	FAM246C	ENST00000652053			117134596
22	42380407	42432403	-	ENSG00000235568	NFAM1	ENST00000329021	ENSP00000333680	Q8NET5	150372
22	22484421	22508742	-	ENSG00000275004	ZNF280B	ENST00000626650	ENSP00000485750	Q86YH2	140883
22	22513736	22520270	-	ENSG00000169548	ZNF280A	ENST00000302097	ENSP00000302855	P59817	129025
22	22547701	22559361	-	ENSG00000185686	PRAME	ENST00000405655	ENSP00000384343	P78395	23532
22	22644614	22647898	+	ENSG00000100121	GGTLC2	ENST00000448514	ENSP00000415676	Q14390	91227
22	38705742	38738299	+	ENSG00000100226	GTPBP1	ENST00000216044	ENSP00000216044	O00178	9567
22	23765834	23767972	-	ENSG00000250479	CHCHD10	ENST00000484558	ENSP00000418428	Q8WYQ3	400916
22	23768226	23784316	+	ENSG00000099953	MMP11	ENST00000215743	ENSP00000215743	P24347	4320
22	29788609	29838304	-	ENSG00000100325	ASCC2	ENST00000307790	ENSP00000305502	Q9H1I8	84164
22	41205282	41231271	+	ENSG00000100395	L3MBTL2	ENST00000216237	ENSP00000216237	Q969R5	83746
22	41229510	41240931	-	ENSG00000100399	CHADL	ENST00000216241	ENSP00000216241	Q6NUI6	150356
22	37970686	37987422	-	ENSG00000100146	SOX10	ENST00000396884	ENSP00000380093	P56693	6663
22	38200767	38216507	+	ENSG00000185022	MAFF	ENST00000338483	ENSP00000345393	Q9ULX9	23764
22	38219291	38273010	-	ENSG00000198792	TMEM184B	ENST00000361906	ENSP00000355210	Q9Y519	25829
22	38290691	38318084	-	ENSG00000213923	CSNK1E	ENST00000396832	ENSP00000380044	P49674	1454
22	30635781	30669016	+	ENSG00000100036	SLC35E4	ENST00000343605	ENSP00000339626	Q6ICL7	339665
22	30652051	30667887	-	ENSG00000167065	DUSP18	ENST00000334679	ENSP00000333917	Q8NEJ0	150290
22	30607003	30627271	+	ENSG00000185339	TCN2	ENST00000215838	ENSP00000215838	P20062	6948
22	40679273	40682812	+	ENSG00000128285	MCHR1	ENST00000249016	ENSP00000249016	Q99705	2847
22	30969245	30979395	+	ENSG00000253352	TUG1	ENST00000644773	ENSP00000501406	A0A6I8PU40	55000
22	26443107	26483931	-	ENSG00000100099	HPS4	ENST00000398145	ENSP00000381213	Q9NQG7	89781
22	37634654	37656117	+	ENSG00000100092	SH3BP1	ENST00000649765	ENSP00000497104	Q9Y3L3	23616
22	37639693	37666932	+	ENSG00000285304		ENST00000451997			
22	37675636	37679802	+	ENSG00000100097	LGALS1	ENST00000215909	ENSP00000215909	P09382	3956
22	37681673	37693476	+	ENSG00000273899	NOL12	ENST00000359114	ENSP00000352021	Q9UGY1	79159
22	37686414	37726503	+	ENSG00000100101		ENST00000455236			
22	38111495	38214778	-	ENSG00000184381	PLA2G6	ENST00000332509	ENSP00000333142	O60733	8398
22	38291918	38398522	-	ENSG00000283900	TPTEP2-CSNK1E	ENST00000400206			102800317
22	38426327	38455199	-	ENSG00000168135	KCNJ4	ENST00000303592	ENSP00000306497	P48050	3761
22	38468078	38483447	+	ENSG00000100196	KDELR3	ENST00000216014	ENSP00000216014	O43731	11015
22	38483438	38507660	-	ENSG00000100201	DDX17	ENST00000403230	ENSP00000385536	Q92841	10521
22	37010859	37020183	-	ENSG00000128311	TST	ENST00000249042	ENSP00000249042	Q16762	7263
22	37367960	37427479	-	ENSG00000166897	ELFN2	ENST00000402918	ENSP00000385277	Q5R3F8	114794
22	37469063	37486393	-	ENSG00000100060	MFNG	ENST00000356998	ENSP00000349490	O00587	4242
22	37490362	37519542	-	ENSG00000100065	CARD10	ENST00000251973	ENSP00000251973	Q9BWT7	29775
22	37560480	37569405	+	ENSG00000128283	CDC42EP1	ENST00000249014	ENSP00000249014	Q00587	11135
22	37570248	37582616	-	ENSG00000100079	LGALS2	ENST00000215886	ENSP00000215886	P05162	3957
22	50018575	50058298	-	ENSG00000138892	TTLL8	ENST00000433387			164714
22	37225270	37259594	-	ENSG00000128340	RAC2	ENST00000249071	ENSP00000249071	P15153	5880
22	36253071	36267530	+	ENSG00000100342	APOL1	ENST00000397278	ENSP00000380448	O14791	8542
22	29306618	29312787	+	ENSG00000185340	GAS2L1	ENST00000616432			10634
22	21383751	21389478	+	ENSG00000274600	RIMBP3B	ENST00000620804	ENSP00000479326	A6NNM3	440804
22	21360601	21361299	-	ENSG00000286102	FAM246A	ENST00000652479	ENSP00000498770	A0A494C0Y3	117134598
22	40410281	40636719	-	ENSG00000196588	MRTFA	ENST00000355630			57591
22	19756703	19783593	+	ENSG00000184058	TBX1	ENST00000649276			6899
22	20982269	20999032	+	ENSG00000099949	LZTR1	ENST00000646124	ENSP00000496779	Q8N653	8216
22	27851669	27920134	-	ENSG00000180957	PITPNB	ENST00000335272	ENSP00000334738	P48739	23760
22	27748277	27801756	-	ENSG00000169184	MN1	ENST00000302326	ENSP00000304956	Q10571	4330
22	23980058	23983915	+	ENSG00000099984	GSTT2	ENST00000634759			2953
22	40951347	40973309	+	ENSG00000100387	RBX1	ENST00000216225	ENSP00000216225	P62877	9978
22	23786931	23838009	+	ENSG00000099956	SMARCB1	ENST00000644036	ENSP00000494049	Q12824	6598
22	15690026	15721631	+	ENSG00000198062	POTEH	ENST00000343518	ENSP00000340610	Q6S545	23784
22	22887780	22896111	+	ENSG00000254709	IGLL5	ENST00000526893	ENSP00000431254	B9A064	100423062
22	23970542	23980525	-	ENSG00000099977	DDT	ENST00000398344	ENSP00000381386	P30046	1652
22	23970542	23980525	-	ENSG00000099977	DDT	ENST00000398344	ENSP00000381386	P30046	100037417
22	20111875	20117392	-	ENSG00000099899	TRMT2A	ENST00000252136	ENSP00000252136	Q8IZ69	27037
22	41244779	41286187	-	ENSG00000100401	RANGAP1	ENST00000356244	ENSP00000348577	P46060	5905
22	26521996	26596717	-	ENSG00000128294	TPST2	ENST00000338754	ENSP00000339813	O60704	8459
22	18516344	18518161	-	ENSG00000274252	GGTLC3	ENST00000619998	ENSP00000477856	B5MD39	728226
22	18605815	18611919	-	ENSG00000275793	RIMBP3	ENST00000619918	ENSP00000483386	Q9UFD9	85376
22	18633984	18634682	+	ENSG00000286175	FAM246B	ENST00000652395	ENSP00000498626	A0A494C0N9	117134597
22	21008247	21032572	-	ENSG00000291240		ENST00000706202			
22	21028718	21032840	-	ENSG00000099960	SLC7A4	ENST00000382932	ENSP00000372390	O43246	6545
22	23688136	23699176	+	ENSG00000159496	RGL4	ENST00000290691	ENSP00000290691	Q8IZJ4	266747
22	23738682	23751112	-	ENSG00000187792	ZNF70	ENST00000341976	ENSP00000339314	Q9UC06	7621
22	23752743	23754425	-	ENSG00000128218	VPREB3	ENST00000248948	ENSP00000248948	Q9UKI3	29802
22	23762990	23765863	+	ENSG00000169314	C22orf15	ENST00000402217	ENSP00000384965	Q8WYQ4	150248
22	29268009	29300525	+	ENSG00000182944	EWSR1	ENST00000397938	ENSP00000381031	Q01844	2130
22	45192244	45240894	-	ENSG00000100364	KIAA0930	ENST00000336156	ENSP00000336720	Q6ICG6	23313
22	45284949	45295874	+	ENSG00000100373	UPK3A	ENST00000216211	ENSP00000216211	O75631	7380
22	45308968	45341955	+	ENSG00000100376	FAM118A	ENST00000441876	ENSP00000395892	Q9NWS6	55007
22	45344063	45413619	-	ENSG00000077935	SMC1B	ENST00000357450	ENSP00000350036	Q8NDV3	27127
22	45413693	45432509	+	ENSG00000128408	RIBC2	ENST00000614167	ENSP00000483356	Q9H4K1	26150
22	45502238	45601135	+	ENSG00000077942	FBLN1	ENST00000327858	ENSP00000331544	P23142	2192
22	41561010	41577741	+	ENSG00000172346	CSDC2	ENST00000306149	ENSP00000302485	Q9Y534	27254
22	32149006	32159322	-	ENSG00000205856	C22orf42	ENST00000382097	ENSP00000371529	Q6IC83	150297
22	37658723	37666932	+	ENSG00000241360	PDXP	ENST00000215904	ENSP00000215904	Q96GD0	57026
22	28772674	28789301	+	ENSG00000159873	CCDC117	ENST00000249064	ENSP00000249064	Q8IWD4	150275
22	24806169	24927578	+	ENSG00000167037	SGSM1	ENST00000400358	ENSP00000383211	Q2NKQ1	129049
22	29438583	29442455	+	ENSG00000128250	RFPL1	ENST00000354373	ENSP00000346342	O75677	5988
22	19179473	19291719	-	ENSG00000070371	CLTCL1	ENST00000427926	ENSP00000441158	P53675	8218
22	20080221	20111877	+	ENSG00000128191	DGCR8	ENST00000351989	ENSP00000263209	Q8WYQ5	54487
22	31064105	31104757	+	ENSG00000183963	SMTN	ENST00000333137	ENSP00000329532	P53814	6525
22	31104772	31120069	-	ENSG00000198832	SELENOM	ENST00000400299	ENSP00000383155	Q8WWX9	140606
22	31134807	31140508	-	ENSG00000100078	PLA2G3	ENST00000215885	ENSP00000215885	Q9NZ20	50487
22	31160182	31207019	+	ENSG00000138942	RNF185	ENST00000326132	ENSP00000320508	Q96GF1	91445
22	31212239	31280080	+	ENSG00000182541	LIMK2	ENST00000331728	ENSP00000332687	P53671	3985
22	19846138	19854896	-	ENSG00000215012	RTL10	ENST00000328554	ENSP00000330596	Q7L3V2	79680
22	41969443	41998221	+	ENSG00000100167	SEPTIN3	ENST00000644076			55964
22	31753867	31908033	+	ENSG00000100150	DEPDC5	ENST00000651528	ENSP00000498382	O75140	9681
22	31754899	31956243	+	ENSG00000285404		ENST00000646701			
22	32043261	32113029	+	ENSG00000100170	SLC5A1	ENST00000266088	ENSP00000266088	P13866	6523
22	32474676	32498829	+	ENSG00000100225	FBXO7	ENST00000266087	ENSP00000266087	Q9Y3I1	25793
22	32801705	32863041	+	ENSG00000100234	TIMP3	ENST00000266085	ENSP00000266085	P35625	7078
22	32507820	33058381	-	ENSG00000185666	SYN3	ENST00000358763	ENSP00000351614	O14994	8224
22	23608452	23632321	-	ENSG00000189269	DRICH1	ENST00000317749	ENSP00000316137	Q6PGQ1	51233
22	45163925	45188017	+	ENSG00000093000	NUP50	ENST00000347635	ENSP00000345895	Q9UKX7	10762
22	45671798	45845307	+	ENSG00000130638	ATXN10	ENST00000252934	ENSP00000252934	Q9UBB4	25814
22	45920366	45977162	-	ENSG00000188064	WNT7B	ENST00000339464	ENSP00000341032	P56706	7477
22	38952741	38963184	+	ENSG00000128383	APOBEC3A	ENST00000249116	ENSP00000249116	P31941	200315
22	38952741	38963184	+	ENSG00000128383	APOBEC3A	ENST00000249116	ENSP00000249116	P31941	100913187
22	41833105	41907306	+	ENSG00000198911	SREBF2	ENST00000361204	ENSP00000354476	Q12772	6721
22	50090006	50161690	+	ENSG00000073146	MOV10L1	ENST00000262794	ENSP00000262794	Q9BXT6	54456
22	28687743	28742422	-	ENSG00000183765	CHEK2	ENST00000404276	ENSP00000385747	O96017	11200
22	42085526	42090884	-	ENSG00000184983	NDUFA6	ENST00000498737	ENSP00000418842	P56556	4700
22	42126499	42130865	-	ENSG00000100197	CYP2D6	ENST00000645361	ENSP00000496150	P10635	1565
22	42140203	42149500	-	ENSG00000205702	CYP2D7	ENST00000433992			105377203
22	42079691	42084284	+	ENSG00000183172	SMDT1	ENST00000331479	ENSP00000327467	Q9H4I9	91689
22	20115938	20127355	+	ENSG00000099901	RANBP1	ENST00000430524			5902
22	44881162	45010005	-	ENSG00000056487	PHF21B	ENST00000313237	ENSP00000324403	Q96EK2	112885
22	18527802	18530573	+	ENSG00000278558	TMEM191B	ENST00000612978	ENSP00000481358	P0C7N4	728229
22	30693782	30907824	+	ENSG00000184792	OSBP2	ENST00000332585	ENSP00000332576	Q969R2	23762
22	21008193	21014292	-	ENSG00000284130	TUBA3FP	ENST00000422086			
22	19036282	19122454	-	ENSG00000070413	DGCR2	ENST00000263196	ENSP00000263196	P98153	9993
22	39504231	39504443	+	ENSG00000285025	MIURF	ENST00000637854	ENSP00000490747	L0R8F8	127898561
22	39504231	39504443	+	ENSG00000285025	MIURF	ENST00000637854	ENSP00000490747	L0R8F8	MIURF-201
22	28794555	28800597	-	ENSG00000100219	XBP1	ENST00000344347	ENSP00000343155	P17861	7494
22	29603553	29698598	+	ENSG00000186575	NF2	ENST00000338641	ENSP00000344666	P35240	4771
22	41947194	41958939	+	ENSG00000205704	SMIM45	ENST00000381348	ENSP00000499702	A0A590UK83	339674
22	50245183	50251405	-	ENSG00000100429	HDAC10	ENST00000216271	ENSP00000216271	Q969S8	83933
22	39994954	40043534	+	ENSG00000133477	FAM83F	ENST00000333407	ENSP00000330432	Q8NEG4	113828
22	40044817	40335808	+	ENSG00000100354	TNRC6B	ENST00000454349	ENSP00000401946	Q9UPQ9	23112
22	31281594	31292534	-	ENSG00000100100	PIK3IP1	ENST00000215912	ENSP00000215912	Q96FE7	113791
22	50674408	50733212	+	ENSG00000251322	SHANK3	ENST00000692848			85358
22	37019635	37029821	+	ENSG00000128309	MPST	ENST00000429360	ENSP00000411719	P25325	4357
22	44668547	44737681	+	ENSG00000186654	PRR5	ENST00000336985	ENSP00000337464	P85299	55615
22	44702233	44862706	+	ENSG00000248405	PRR5-ARHGAP8	ENST00000352766			553158
22	44752558	44862788	+	ENSG00000241484	ARHGAP8	ENST00000356099	ENSP00000348407	P85298	23779
22	40769630	40819399	-	ENSG00000100372	SLC25A17	ENST00000435456	ENSP00000390722	O43808	10478
22	40824535	40856639	-	ENSG00000100380	ST13	ENST00000216218	ENSP00000216218	P50502	6767
22	40857077	40932815	+	ENSG00000196236	XPNPEP3	ENST00000357137	ENSP00000349658	Q9NQH7	63929
22	40859549	40862113	-	ENSG00000172404	DNAJB7	ENST00000307221	ENSP00000307197	Q7Z6W7	150353
22	31325804	31346346	-	ENSG00000100105	PATZ1	ENST00000266269	ENSP00000266269	Q9HBE1	23598
22	31399604	31528740	+	ENSG00000185721	DRG1	ENST00000331457	ENSP00000329715	Q9Y295	4733
22	31436977	31496108	-	ENSG00000184708	EIF4ENIF1	ENST00000330125	ENSP00000328103	Q9NRA8	56478
22	31488688	31618588	+	ENSG00000198089	SFI1	ENST00000400288	ENSP00000383145	A8K8P3	9814
22	31618491	31662221	-	ENSG00000241878	PISD	ENST00000439502	ENSP00000391739	Q9UG56	23761
22	31676256	31750140	-	ENSG00000183530	PRR14L	ENST00000327423	ENSP00000331845	Q5THK1	253143
22	26169462	26383597	+	ENSG00000100095	SEZ6L	ENST00000248933	ENSP00000248933	Q9BYH1	23544
22	50568861	50578465	-	ENSG00000205560	CPT1B	ENST00000312108	ENSP00000312189	Q92523	1375
22	36758202	36776256	-	ENSG00000100360	IFT27	ENST00000433985	ENSP00000393541	Q9BW83	11020
22	22244780	22245515	+	ENSG00000169575	VPREB1	ENST00000403807	ENSP00000385361	P12018	7441
22	24935098	24946695	-	ENSG00000206069	LHFPL7	ENST00000640159	ENSP00000492160	Q6ICI0	255349
22	44172956	44219533	+	ENSG00000138964	PARVG	ENST00000444313	ENSP00000391583	Q9HBI0	64098
22	42835412	43015149	-	ENSG00000100266	PACSIN2	ENST00000263246	ENSP00000263246	Q9UNF0	11252
22	43039516	43089419	-	ENSG00000100271	TTLL1	ENST00000266254	ENSP00000266254	O95922	25809
22	43110750	43129712	+	ENSG00000100290	BIK	ENST00000216115	ENSP00000216115	Q13323	638
22	43132209	43143398	-	ENSG00000100294	MCAT	ENST00000290429	ENSP00000290429	Q8IVS2	27349
22	43166622	43187134	-	ENSG00000100304	TTLL12	ENST00000216129	ENSP00000216129	Q14166	23170
22	31122731	31134697	+	ENSG00000185133	INPP5J	ENST00000331075	ENSP00000333262	Q15735	27124
22	50767501	50783667	-	ENSG00000079974	RABL2B	ENST00000691320	ENSP00000509250	Q9UNT1	11158
22	50767501	50783667	-	ENSG00000079974	RABL2B	ENST00000691320	ENSP00000509250	Q9UNT1	11159
22	46150521	46243755	+	ENSG00000186951	PPARA	ENST00000407236	ENSP00000385523	Q07869	5465
22	41998725	42058456	+	ENSG00000183066	WBP2NL	ENST00000328823	ENSP00000332983	Q6ICG8	164684
22	50217689	50245023	-	ENSG00000128159	TUBGCP6	ENST00000248846	ENSP00000248846	Q96RT7	85378
22	18149843	18177397	+	ENSG00000184979	USP18	ENST00000215794	ENSP00000215794	Q9UMW8	11274
22	37608474	37633564	+	ENSG00000100083	GGA1	ENST00000343632	ENSP00000341344	Q9UJY5	26088
22	41092510	41180077	+	ENSG00000100393	EP300	ENST00000263253	ENSP00000263253	Q09472	2033
22	37282027	37315341	+	ENSG00000100055	CYTH4	ENST00000248901	ENSP00000248901	Q9UIA0	27128
22	30080464	30177075	+	ENSG00000176635	HORMAD2	ENST00000336726	ENSP00000336984	Q8N7B1	150280
22	16590751	16592810	-	ENSG00000198445	CCT8L2	ENST00000359963	ENSP00000353048	Q96SF2	150160
22	16783412	16825411	-	ENSG00000172967	XKR3	ENST00000684488	ENSP00000507478	Q5GH77	150165
22	16961936	17008222	-	ENSG00000215568	GAB4	ENST00000400588	ENSP00000383431	Q2WGN9	128954
22	41927514	41947152	-	ENSG00000100162	CENPM	ENST00000215980	ENSP00000215980	Q9NSP4	79019
22	41433492	41446801	-	ENSG00000183864	TOB2	ENST00000327492	ENSP00000331305	Q14106	10766
22	42507982	42519800	-	ENSG00000189306	RRP7A	ENST00000323013	ENSP00000321449	Q9Y3A4	27341
22	38818452	38844028	-	ENSG00000221890	NPTXR	ENST00000333039	ENSP00000327545	O95502	23467
22	37118666	37175118	-	ENSG00000100385	IL2RB	ENST00000216223	ENSP00000216223	P14784	3560
22	49853844	49897383	+	ENSG00000100426	ZBED4	ENST00000216268	ENSP00000216268	O75132	9889
22	49900229	49918438	-	ENSG00000182858	ALG12	ENST00000330817	ENSP00000333813	Q9BV10	79087
22	49918167	49927540	+	ENSG00000184164	CRELD2	ENST00000328268	ENSP00000332223	Q6UXH1	79174
22	49773278	49827873	-	ENSG00000100425	BRD1	ENST00000404760	ENSP00000385858	O95696	23774
22	36139792	36166177	-	ENSG00000128284	APOL3	ENST00000424878	ENSP00000415779	O95236	80833
22	39519695	39522686	+	ENSG00000128272	ATF4	ENST00000674920	ENSP00000501863	P18848	468
21	18269116	18485879	-	ENSG00000154646	TMPRSS15	ENST00000284885	ENSP00000284885	P98073	5651
21	17513043	17593579	+	ENSG00000154639	CXADR	ENST00000284878	ENSP00000284878	P78310	1525
21	32311018	32393012	-	ENSG00000142207	URB1	ENST00000382751	ENSP00000372199	O60287	9875
21	30289145	30289514	-	ENSG00000232263	KRTAP25-1	ENST00000416044	ENSP00000398619	Q3LHN0	100131902
21	25639258	25717562	+	ENSG00000154721	JAM2	ENST00000480456	ENSP00000420419	P57087	58494
21	30165565	30166805	-	ENSG00000156282	CLDN17	ENST00000286808	ENSP00000286808	P56750	26285
21	30281309	30282950	-	ENSG00000188694	KRTAP24-1	ENST00000340345	ENSP00000339238	Q3LI83	643803
21	31671000	31732118	-	ENSG00000156304	SCAF4	ENST00000286835	ENSP00000286835	O95104	57466
21	20998409	21543329	+	ENSG00000154654	NCAM2	ENST00000400546	ENSP00000383392	O15394	4685
21	30214006	30216097	-	ENSG00000156284	CLDN8	ENST00000399899	ENSP00000382783	P56748	9073
21	31873020	32044633	+	ENSG00000142149	HUNK	ENST00000270112	ENSP00000270112	P57058	30811
21	17788974	17819386	-	ENSG00000154642	C21orf91	ENST00000284881	ENSP00000284881	Q9NYK6	54149
